judge,hr_coil_id,ap_plant,ap_prod_id,ap_date,ap_shift,ap_thick,ap_width,ap_line_speed
불량,V695654,1공장,A17469,2025-08-06,A,3.84,1257,33.4
불량,V695824,1공장,A17470,2025-08-06,A,3.89,1256,33.4
불량,V695854,1공장,A17535,2025-08-06,B,3.06,1256,42.57
불량,V696064,1공장,C85690,2025-08-08,A,2.92,1221,42.57
불량,V696304,1공장,A17893,2025-08-11,B,4.84,1035,28
불량,V697324,1공장,A17659,2025-08-07,C,4.76,1255,28.6
불량,V697744,1공장,A17544,2025-08-07,A,2.9,1260,43.1
불량,V698314,1공장,A17573,2025-08-07,D,2.9,1038,43.3
불량,V700154,2공장,Y79092,2025-08-12,A,2.9,1035,50
불량,V700224,1공장,A18205,2025-08-15,A,4.65,1035,31.3
불량,V700274,1공장,A18018,2025-08-13,A,3.83,1039,39.3
불량,V700284,1공장,A18019,2025-08-13,A,3.85,1037,39.2
불량,V702974,1공장,A17825,2025-08-10,D,3.89,1260,34.2
불량,V705504,1공장,A18051,2025-08-13,D,3.37,1258,39.9
불량,V708794,1공장,A18110,2025-08-14,C,2.9,1257,40.5
불량,V708854,1공장,A18138,2025-08-14,A,2.87,1257,43.8
불량,V710384,1공장,A18135,2025-08-14,A,4.85,1257,27
불량,V710454,1공장,A18120,2025-08-14,A,2.89,1255,31.6
불량,V711694,1공장,A18251,2025-08-15,A,4.87,1253,23.7
불량,V712214,2공장,Y79278,2025-08-15,C,2.91,1038,50
불량,V715824,2공장,Y79430,2025-08-18,B,2.92,1036,50
불량,V715984,2공장,Y79413,2025-08-18,C,2.9,1039,50
불량,V718584,2공장,Y79392,2025-08-18,C,3.33,1255,42
불량,V718594,2공장,Y79492,2025-08-19,D,3.29,1255,43.9
불량,V718604,2공장,Y79493,2025-08-19,D,3.32,1255,44
불량,V718784,1공장,A18441,2025-08-18,A,2.9,1256,44
불량,V718854,1공장,A18453,2025-08-19,D,2.9,1255,41.2
불량,V719004,1공장,A18555,2025-08-19,A,2.9,1260,43.6
불량,V719074,1공장,A18561,2025-08-20,D,2.9,1257,37.6
불량,V719104,1공장,A18456,2025-08-19,D,2.93,1257,40.9
불량,V719114,1공장,A18564,2025-08-20,D,2.9,1257,44.1
불량,V719194,1공장,A18480,2025-08-19,B,2.94,1263,42.1
불량,V719264,2공장,Y79551,2025-08-19,A,2.85,1040,48
불량,V719294,2공장,Y79552,2025-08-19,A,2.86,1040,49.9
불량,V719304,2공장,Y79553,2025-08-19,A,2.85,1038,50
불량,V719324,2공장,Y79555,2025-08-19,A,2.9,1037,50
불량,V719674,1공장,A18391,2025-08-18,C,4.84,1255,26.3
불량,V720154,2공장,X91485,2025-08-18,A,3.06,1242,35.2
불량,V720374,1공장,A18451,2025-08-19,D,2.82,1258,40.6
불량,V720734,1공장,A18411,2025-08-18,A,3.37,1034,41.9
불량,V720744,1공장,A18412,2025-08-18,A,3.36,1034,43.6
불량,V720754,1공장,A18413,2025-08-18,A,3.35,1038,43.7
불량,V720764,1공장,A18414,2025-08-18,A,3.37,1038,43.7
불량,V720774,1공장,A18415,2025-08-18,A,3.38,1036,42.6
불량,V720784,1공장,A18416,2025-08-18,A,3.35,1036,40.3
불량,V720814,2공장,X91537,2025-08-19,B,2.91,1004,42.7
불량,V721174,1공장,A18473,2025-08-19,D,2.9,1259,44.2
불량,V721184,1공장,A18474,2025-08-19,D,2.93,1258,44.2
불량,V721714,1공장,A18579,2025-08-20,D,2.94,1253,42.5
불량,V721774,2공장,Y79577,2025-08-19,A,3.03,1040,47
불량,V721784,2공장,Y79578,2025-08-19,A,3.05,1040,47
불량,V722334,1공장,A18594,2025-08-20,B,4.89,1257,22.7
불량,V722654,2공장,X91601,2025-08-20,A,3.95,1035,37.1
불량,V723864,2공장,Y79678,2025-08-21,D,2.96,1037,50
불량,V723884,2공장,Y79680,2025-08-21,D,2.95,1038,42.57
불량,V723894,2공장,Y79685,2025-08-21,C,2.95,1037,50
불량,V723924,2공장,Y79684,2025-08-21,C,2.94,1038,50
불량,V723934,2공장,Y79681,2025-08-21,D,2.93,1037,50
불량,V723944,2공장,Y79682,2025-08-21,C,2.97,1038,50
불량,V723954,2공장,Y79683,2025-08-21,C,2.97,1037,50
불량,V723964,1공장,A18607,2025-08-20,A,3.4,1035,39.8
불량,V727074,1공장,A18706,2025-08-21,C,2.92,1258,42.57
불량,V727094,1공장,A18708,2025-08-21,C,2.89,1258,42.4
불량,V727824,1공장,C86432,2025-08-23,D,5.72,1243,24
불량,V727834,1공장,C86433,2025-08-23,D,5.69,1243,23.7
불량,V727844,1공장,C86434,2025-08-23,D,5.7,1242,24.5
불량,V727854,1공장,C86435,2025-08-23,D,5.71,1243,24.2
불량,V728784,2공장,Y79874,2025-08-25,B,3.33,1256,44
불량,V728794,2공장,Y79875,2025-08-25,B,3.33,1255,44
불량,V728824,2공장,Y79877,2025-08-25,B,3.31,1255,44
불량,V728834,1공장,A18754,2025-08-22,D,2.93,1259,30
불량,W703524,1공장,A20291,2025-08-13,B,4.83,1262,26
불량,W703974,1공장,A20507,2025-08-16,D,2.89,1258,37.2
불량,W703994,1공장,A20435,2025-08-15,D,2.9,1259,43.3
불량,W704014,1공장,A20436,2025-08-15,D,2.91,1258,40.8
불량,W704024,1공장,A20431,2025-08-15,D,2.92,1261,44.1
불량,W704064,1공장,A20437,2025-08-15,D,2.92,1259,40
불량,W704074,1공장,A20438,2025-08-15,D,2.88,1259,39.6
불량,W704094,1공장,A20440,2025-08-15,D,2.9,1259,42.3
불량,W704104,1공장,A20432,2025-08-15,D,2.92,1260,44.1
불량,W704114,1공장,A20439,2025-08-15,D,2.9,1259,40.6
불량,W704134,1공장,A20448,2025-08-15,B,2.92,1257,42.8
불량,W704144,1공장,A20441,2025-08-15,D,2.9,1259,42.2
불량,W704204,1공장,A20446,2025-08-15,B,2.92,1258,42.4
불량,W704254,1공장,A20434,2025-08-15,D,2.86,1258,43.3
불량,W704274,1공장,A20433,2025-08-15,D,2.91,1260,43.4
불량,W705744,2공장,Y81023,2025-08-12,B,3.32,1253,36
불량,W705844,1공장,C87471,2025-08-17,D,2.9,1221,44.1
불량,W705924,1공장,C87497,2025-08-17,D,2.9,1222,41.6
불량,W708534,1공장,A20427,2025-08-15,D,2.88,1260,42.4
불량,W708844,2공장,Y81223,2025-08-17,A,3.9,1035,37
불량,W709464,1공장,C87560,2025-08-17,A,5.66,1021,26.4
불량,W709784,1공장,C87602,2025-08-17,D,3.83,1023,40.4
불량,W710114,1공장,A20491,2025-08-15,B,2.87,1262,41.6
불량,W712394,1공장,A20541,2025-08-16,C,2.89,1259,39.9
불량,W712404,1공장,A20742,2025-08-19,C,3.1,1256,40.8
불량,W712424,1공장,A20744,2025-08-19,C,3.1,1260,41.1
불량,W712464,1공장,A20748,2025-08-19,C,3.1,1258,39.6
불량,W713734,1공장,A20738,2025-08-19,C,3.4,1258,38.4
불량,W713764,1공장,A20741,2025-08-19,C,3.4,1257,38.4
불량,W717954,1공장,A20676,2025-08-19,B,2.9,1259,42.8
불량,W725554,1공장,A21026,2025-08-24,A,2.9,1260,43.7
불량,W729774,1공장,C88073,2025-08-28,B,3.08,1242,42.5
불량,W730104,1공장,A21044,2025-08-24,A,3.84,1256,34.8
불량,W730174,1공장,A21047,2025-08-24,A,4.91,1256,28
불량,W732534,2공장,Y81697,2025-08-25,B,3.05,1037,47
불량,W732964,1공장,C88157,2025-08-27,A,5.71,1241,23.6
불량,W732974,1공장,C88158,2025-08-27,A,5.7,1241,23.7
불량,W733164,2공장,Y81768,2025-08-26,B,3.3,1256,41.4
불량,W734484,1공장,C88106,2025-08-26,A,2.91,1222,43.9
불량,W738274,1공장,C88148,2025-08-28,B,3.82,1022,40.1
불량,X682824,1공장,A21662,2025-08-02,B,2.9,1256,43.2
불량,X684394,2공장,X93297,2025-08-03,B,3.33,1258,39.8
불량,X684474,2공장,Y82141,2025-08-03,C,3.35,1260,43
불량,X684604,1공장,A21652,2025-08-02,B,2.9,1259,43.7
불량,X684634,1공장,A21653,2025-08-02,B,2.9,1256,43.1
불량,X684644,1공장,A21654,2025-08-02,B,2.9,1258,43.3
불량,X685494,1공장,A21668,2025-08-02,B,2.87,1257,44
불량,X686064,2공장,X93280,2025-08-03,B,2.88,1023,45.8
불량,X686834,2공장,Y82144,2025-08-03,C,3.31,1256,29.2
불량,X688724,1공장,A21803,2025-08-04,B,2.85,1258,44
불량,X688734,1공장,A21804,2025-08-04,B,2.87,1258,44
불량,X689094,2공장,X93366,2025-08-09,B,2.92,1021,50
불량,X692104,1공장,A21830,2025-08-06,A,3.06,1257,40.6
불량,X692674,1공장,C88514,2025-08-09,B,2.92,1243,42.7
불량,X692684,1공장,C88515,2025-08-09,B,2.92,1243,43.3
불량,X692694,1공장,C88516,2025-08-09,B,2.93,1241,42.4
불량,X692764,1공장,C88518,2025-08-09,B,2.92,1241,41.2
불량,X692854,1공장,C88521,2025-08-09,B,2.93,1241,42.1
불량,X692864,1공장,C88522,2025-08-09,B,2.93,1240,42.1
불량,X694504,2공장,Y82493,2025-08-11,B,3.13,1039,47
불량,X694804,1공장,A22115,2025-08-10,B,2.91,1256,42.4
불량,X694834,1공장,A22175,2025-08-11,D,3.11,1258,43.9
불량,X694844,1공장,A22176,2025-08-11,D,3.13,1257,44
불량,X694854,1공장,A22087,2025-08-09,C,2.91,1259,43.3
불량,X703494,2공장,Y82536,2025-08-12,B,3.12,1037,46.3
불량,X705794,1공장,C88793,2025-08-14,D,5.72,1241,24
불량,X705804,1공장,C88798,2025-08-14,D,5.72,1242,16.8
불량,X706364,1공장,C88757,2025-08-13,D,2.92,1242,44
불량,X709554,2공장,X93914,2025-08-15,B,2.91,1016,49.4
불량,X717414,1공장,A22570,2025-08-17,A,2.91,1260,43.6
불량,X717764,1공장,A22675,2025-08-18,A,3.9,1038,37.4
불량,X717794,1공장,A22678,2025-08-18,A,3.89,1037,38.5
불량,X718594,1공장,A22716,2025-08-19,B,2.87,1260,34.2
불량,X718604,1공장,A22717,2025-08-19,B,2.87,1258,34.7
불량,X718614,1공장,A22718,2025-08-19,B,2.9,1258,38.6
불량,X718624,1공장,A22719,2025-08-19,B,2.9,1258,39.4
불량,X718634,1공장,A22720,2025-08-19,B,2.9,1257,40.6
불량,X718644,1공장,A22721,2025-08-19,B,2.87,1257,41.1
불량,X718654,1공장,A22722,2025-08-19,B,2.9,1257,41.7
불량,X718664,1공장,A22723,2025-08-19,B,2.89,1259,42.5
불량,X720214,1공장,A22681,2025-08-19,D,3.92,1039,42.57
불량,X720224,1공장,A22682,2025-08-19,D,3.91,1038,28.5
불량,X720234,1공장,A22683,2025-08-19,D,3.9,1036,38.5
불량,Y690174,2공장,X4765,2025-09-06,B,2.92,1244,48
불량,Y690274,2공장,X4766,2025-09-07,A,3.05,1241,46.8
불량,Y690284,2공장,X4767,2025-09-13,B,3.9,1242,38
불량,Y690294,2공장,X4768,2025-09-13,B,3.9,1242,38
불량,Y693164,2공장,X4789,2025-09-08,B,3.08,1022,47.8
불량,Y693914,1공장,A23702,2025-09-08,D,3.12,1258,29.5
불량,Y696684,2공장,X4809,2025-09-09,A,2.92,1021,47.5
불량,Y696764,2공장,X4798,2025-09-09,A,2.89,1021,50
불량,Y696804,2공장,Y84346,2025-09-08,A,3.1,1035,44.5
불량,Y696814,2공장,Y84337,2025-09-08,A,2.89,1038,49.4
불량,Y696824,2공장,Y84338,2025-09-08,A,2.86,1037,50
불량,Y696834,2공장,Y84339,2025-09-08,A,2.86,1038,50
불량,Y696844,2공장,Y84340,2025-09-08,A,2.89,1038,49.6
불량,Y697594,2공장,X4852,2025-09-12,B,2.94,1020,50
불량,Y697604,2공장,X4880,2025-09-12,B,2.95,1022,50
불량,Y702064,2공장,Y85302,2025-09-23,D,4.88,1260,29.8
불량,Y702074,2공장,X5301,2025-09-22,A,3.9,1260,24.9
불량,Y702904,2공장,Y84641,2025-09-14,B,2.9,1040,48.5
불량,Y706184,2공장,Y84894,2025-09-19,A,3.32,1257,42
불량,Y706254,2공장,Y84900,2025-09-19,A,3.27,1256,42
불량,Y706594,2공장,X5056,2025-09-14,A,2.95,1021,44.9
불량,Y707454,2공장,Y84902,2025-09-19,A,3.32,1256,42
불량,Y707854,2공장,X5063,2025-09-16,A,3.09,1022,47
불량,Y707994,1공장,A24350,2025-09-18,B,4.92,1032,30.8
불량,Y708574,2공장,Y84904,2025-09-19,A,3.32,1259,41.9
불량,Y710544,2공장,Y84905,2025-09-19,A,3.4,1257,41.4
불량,Y711214,2공장,Y84666,2025-09-15,A,2.92,1035,49.7
불량,Y711394,1공장,A24355,2025-09-18,B,3.93,1256,32.2
불량,Y712214,2공장,X5113,2025-09-07,B,4.87,1044,29.5
불량,Y713034,1공장,A24510,2025-09-20,A,2.85,1257,43.1
불량,Y713954,1공장,A24511,2025-09-20,A,2.85,1259,43.5
불량,Y714544,2공장,Y85071,2025-09-21,A,3.12,1037,46
불량,Y714594,1공장,A24470,2025-09-20,B,3.9,1037,38.7
불량,Y717894,1공장,C90672,2025-09-19,A,3.36,1272,39.9
불량,Y718634,2공장,Y84911,2025-09-19,A,3.02,1039,47
불량,Y718974,1공장,C90675,2025-09-21,B,3.32,1293,38
불량,Y720814,1공장,A24783,2025-09-24,B,3.37,1260,36.8
불량,Y720834,1공장,A24785,2025-09-24,B,3.38,1260,37.1
불량,Y722504,1공장,A24575,2025-09-21,A,4.9,1036,31.9
불량,Y725414,1공장,A24953,2025-09-26,A,2.89,1257,43.4
불량,Y726064,2공장,Y85189,2025-09-22,D,3.44,1038,32.7
불량,Y726074,2공장,Y85190,2025-09-22,D,3.45,1038,41.9
불량,Y726104,2공장,Y85473,2025-09-28,B,3.11,1038,46.8
불량,Y726124,2공장,Y85475,2025-09-28,B,3.1,1038,47.1
불량,Y726954,1공장,A24913,2025-09-26,B,3.9,1258,34.6
불량,Y730914,2공장,Y85303,2025-09-23,D,4.8,1272,20.2
불량,Y730924,2공장,Y85304,2025-09-23,D,4.83,1270,29.2
불량,Y730934,2공장,Y85305,2025-09-23,D,4.89,1267,30
불량,Y730944,2공장,Y85306,2025-09-23,D,4.93,1268,30
불량,Y731794,2공장,Y85477,2025-09-28,B,2.95,1258,42.57
불량,Y732494,2공장,Y85404,2025-09-27,B,3.11,1257,45
불량,Y732504,2공장,Y85405,2025-09-27,B,3.1,1257,45
불량,Y732514,2공장,Y85406,2025-09-27,B,3.08,1258,45
불량,Y732704,1공장,A24901,2025-09-26,B,3.42,1254,38.2
불량,Y732834,2공장,Y85524,2025-09-28,A,2.94,1259,49
불량,Y735044,1공장,A24878,2025-09-25,B,4.87,1035,29.2
불량,Y735064,1공장,A24880,2025-09-25,B,4.88,1036,30.9
불량,Y735074,1공장,A24881,2025-09-25,B,4.9,1036,31.1
불량,Y735094,1공장,A24914,2025-09-26,B,4.9,1037,30
불량,Y735144,1공장,A24916,2025-09-26,B,4.89,1038,30.2
불량,Y735194,1공장,A25006,2025-09-27,A,3.92,1259,34.3
불량,Y735204,1공장,A25007,2025-09-27,A,3.9,1257,34.3
불량,Y735294,1공장,A25009,2025-09-27,A,3.85,1252,35.1
불량,Y735334,1공장,A24996,2025-09-27,B,4.76,1257,27.5
불량,Z730404,1공장,A26928,2025-09-26,C,3.1,1261,42.1
불량,Z730414,1공장,A26929,2025-09-26,C,3.12,1259,42.1
불량,Z730464,1공장,A26934,2025-09-26,C,3.11,1257,43.3
불량,Z730544,2공장,Y87046,2025-09-25,C,3.92,1039,35.9
불량,Z731044,2공장,Y86982,2025-09-25,D,3.37,1042,43
불량,Z731054,2공장,Y86983,2025-09-25,D,3.06,1038,46.6
불량,Z731354,2공장,Y87084,2025-09-26,D,2.85,1257,46.8
불량,Z731924,2공장,Y86945,2025-09-25,A,2.88,1039,50
불량,Z733074,1공장,A26966,2025-09-27,B,3.9,1037,36
불량,Z733084,1공장,A26967,2025-09-27,B,3.9,1035,37.3
불량,Z734474,2공장,Y87054,2025-09-26,D,4.91,1036,30.7
불량,Z735024,1공장,A27027,2025-09-27,C,2.9,1258,43.6
양품,A677004,1공장,A27072,2025-09-29,A,3.11,1259,42.1
양품,A677174,1공장,A27087,2025-09-30,B,3.94,1254,33.2
양품,A677184,1공장,A27088,2025-09-30,B,3.93,1257,33.3
양품,A677194,1공장,A27089,2025-09-30,B,3.9,1258,33.5
양품,A677214,1공장,A27090,2025-09-30,B,3.95,1258,33.5
양품,A677224,1공장,A27091,2025-09-30,B,3.92,1256,34.3
양품,A677234,1공장,A27092,2025-09-30,B,3.92,1258,34.2
양품,A677244,1공장,A27093,2025-09-30,B,3.92,1258,34.7
양품,A677254,1공장,A27094,2025-09-30,B,3.94,1258,34.3
양품,A677334,2공장,X6693,2025-09-02,A,2.92,1022,46
양품,A677434,2공장,Y87243,2025-09-01,C,2.96,1038,50
양품,A677444,2공장,Y87244,2025-09-01,C,2.95,1038,50
양품,A677454,2공장,Y87245,2025-09-01,C,2.96,1036,50
양품,A677494,2공장,Y87246,2025-09-01,C,2.97,1037,50
양품,A677624,1공장,A27095,2025-09-30,B,3.9,1258,34.1
양품,A677634,1공장,A27096,2025-09-30,B,3.88,1258,33.4
양품,A677664,1공장,C92323,2025-09-01,C,4.87,1243,27.8
양품,A677674,1공장,C92324,2025-09-01,C,4.86,1243,28.7
양품,A677684,1공장,C92325,2025-09-01,C,4.9,1243,29.2
양품,A677694,1공장,C92326,2025-09-01,C,4.89,1243,29.2
양품,A677704,1공장,C92327,2025-09-01,C,4.86,1243,29.2
양품,A677714,1공장,C92334,2025-09-01,C,4.86,1243,28.8
양품,A677724,1공장,C92335,2025-09-01,C,4.87,1243,28.8
양품,A677884,2공장,Y87326,2025-09-01,D,2.93,1262,50
양품,A677894,2공장,Y87359,2025-09-02,C,3.35,1254,43
양품,A677904,2공장,Y87360,2025-09-02,C,3.34,1256,43
양품,A677924,2공장,Y87361,2025-09-02,C,3.32,1257,43
양품,A677934,2공장,Y87362,2025-09-02,C,3.35,1257,43
양품,A677944,2공장,Y87363,2025-09-02,C,3.35,1256,43
양품,A677954,2공장,Y87364,2025-09-02,C,3.35,1257,43
양품,A677964,2공장,Y87365,2025-09-02,C,3.34,1257,43
양품,A677974,2공장,Y87366,2025-09-02,C,3.36,1254,43
양품,A677984,2공장,Y87367,2025-09-02,C,3.35,1258,43
양품,A677994,2공장,Y87327,2025-09-01,D,2.95,1262,50
양품,A678004,2공장,Y87328,2025-09-01,D,2.97,1261,50
양품,A677985,2공장,Y87368,2025-09-02,D,2.97,,
양품,A6778014,2공장,Y87329,2025-09-01,D,2.94,1258,50
양품,A678024,2공장,Y87330,2025-09-01,D,2.95,1257,50
양품,A678034,2공장,Y87331,2025-09-01,D,2.95,1258,50
양품,A678044,2공장,Y87332,2025-09-01,D,2.97,1256,50
양품,A678054,2공장,Y87333,2025-09-01,D,2.95,1257,50
양품,A678064,2공장,Y87334,2025-09-01,D,2.94,1257,50
양품,A678074,2공장,Y87335,2025-09-01,D,2.95,1257,50
양품,A678084,2공장,Y87336,2025-09-01,D,2.95,1257,50
양품,A678094,2공장,Y87337,2025-09-01,D,2.98,1258,50
양품,A678104,2공장,Y87338,2025-09-01,D,2.97,1258,50
양품,A678114,2공장,Y87339,2025-09-02,C,2.96,1258,50
양품,A678124,2공장,Y87340,2025-09-02,C,2.96,1257,47.2
양품,A678134,2공장,Y87341,2025-09-02,C,2.94,1257,48.6
양품,A678144,2공장,Y87342,2025-09-03,B,2.94,1259,50
양품,A678284,1공장,A27242,2025-09-01,C,4.81,1258,29.5
양품,A678294,1공장,A27243,2025-09-01,C,4.77,1258,28.8
양품,A678304,1공장,A27244,2025-09-01,C,4.8,1260,28.9
양품,A678314,1공장,A27245,2025-09-01,C,4.75,1256,29.2
양품,A678324,1공장,A27246,2025-09-01,C,4.75,1258,29.2
양품,A678334,1공장,A27247,2025-09-01,C,4.78,1257,29.2
양품,A678344,1공장,A27248,2025-09-01,C,4.77,1259,29.2
양품,A678354,1공장,A27249,2025-09-01,C,4.76,1258,29.2
양품,A678364,1공장,A27237,2025-09-01,C,3.9,1258,36.8
양품,A678374,1공장,A27238,2025-09-01,C,3.91,1257,36
양품,A678384,1공장,A27239,2025-09-01,C,3.9,1258,35.4
양품,A678394,1공장,A27241,2025-09-01,C,3.9,1259,34.7
양품,A678404,1공장,A27240,2025-09-01,C,3.9,1257,34.8
양품,A678414,2공장,Y87382,2025-09-02,A,2.9,1040,45.6
양품,A678424,2공장,Y87383,2025-09-02,A,2.9,1039,50
양품,A678434,2공장,Y87384,2025-09-02,A,2.87,1037,50
양품,A678444,2공장,Y87385,2025-09-02,A,2.9,1037,50
양품,A678474,2공장,Y87388,2025-09-02,A,2.9,1040,49.7
양품,A678494,2공장,Y87406,2025-09-02,D,2.95,1037,50
양품,A678504,2공장,Y87413,2025-09-02,D,2.94,1039,49.7
양품,A678514,2공장,Y87397,2025-09-02,A,2.9,1037,42.8
양품,A678524,2공장,Y87398,2025-09-02,A,2.93,1037,45.8
양품,A678534,2공장,Y87399,2025-09-02,A,2.9,1036,49.5
양품,A678544,2공장,Y87247,2025-09-01,C,2.93,1038,50
양품,A678554,2공장,Y87278,2025-09-01,C,2.9,1040,50
양품,A678564,2공장,Y87279,2025-09-01,A,2.9,1040,50
양품,A678574,2공장,Y87280,2025-09-01,A,2.9,1039,50
양품,A678584,2공장,Y87248,2025-09-01,C,2.94,1037,50
양품,A678594,2공장,Y87281,2025-09-01,A,2.9,1039,50
양품,A678604,2공장,Y87249,2025-09-01,C,2.92,1038,50
양품,A678614,2공장,Y87282,2025-09-01,A,2.9,1035,50
양품,A678624,2공장,Y87250,2025-09-01,C,2.93,1038,50
양품,A678634,2공장,Y87251,2025-09-01,C,2.95,1038,50
양품,A678644,2공장,Y87252,2025-09-01,C,2.9,1038,50
양품,A678654,2공장,Y87253,2025-09-01,C,2.9,1041,50
양품,A678664,2공장,Y87254,2025-09-01,C,2.93,1037,50
양품,A678674,2공장,Y87283,2025-09-01,A,2.94,1035,50
양품,A679004,1공장,A27084,2025-09-30,B,3.13,1258,40.5
양품,A679044,1공장,A27081,2025-09-30,B,2.91,1260,42.7
양품,A679104,1공장,A27079,2025-09-30,B,2.86,1258,43.1
양품,A679154,1공장,A27219,2025-09-03,D,2.9,1260,43.8
양품,A679204,1공장,A27222,2025-09-01,C,2.85,1260,44.2
양품,A679214,1공장,A27223,2025-09-01,C,2.89,1259,44.2
양품,A679224,1공장,A27120,2025-09-30,D,2.87,1258,44
양품,A679234,1공장,A27224,2025-09-01,C,2.93,1260,44.2
양품,A679314,1공장,A27225,2025-09-01,C,3.4,1259,39.6
양품,A679324,1공장,A27226,2025-09-01,C,3.4,1257,39.4
양품,A679334,1공장,A27227,2025-09-01,C,3.4,1258,39.1
양품,A679344,1공장,A27228,2025-09-01,C,3.4,1258,38.7
양품,A679394,1공장,A27229,2025-09-01,C,3.37,1258,38.2
양품,A679404,1공장,A27230,2025-09-01,C,3.36,1257,38.9
양품,A679414,1공장,A27231,2025-09-01,C,3.38,1257,38.7
양품,A679424,1공장,A27232,2025-09-01,C,3.38,1258,38.9
양품,A679434,1공장,A27233,2025-09-01,C,3.36,1256,39.1
양품,A679444,1공장,A27234,2025-09-01,C,3.35,1258,39.1
양품,A679454,1공장,A27235,2025-09-01,C,3.39,1257,39.4
양품,A679464,1공장,A27236,2025-09-03,D,3.34,1257,38.1
양품,A679474,2공장,X6730,2025-09-01,A,2.95,1221,45.3
양품,A679484,2공장,X6731,2025-09-01,A,2.95,1221,46
양품,A679504,2공장,Y87354,2025-09-03,D,2.9,1259,41.5
양품,A679514,2공장,Y87355,2025-09-02,C,2.87,1260,49
양품,A679524,2공장,Y87356,2025-09-02,C,2.87,1260,49
양품,A679534,2공장,Y87357,2025-09-02,C,2.91,1260,48.6
양품,A679544,2공장,Y87358,2025-09-03,D,2.9,1258,49
양품,A679564,2공장,Y87255,2025-09-01,C,2.91,1040,50
양품,A679574,2공장,Y87256,2025-09-01,C,2.95,1037,50
양품,A679604,2공장,Y87259,2025-09-01,C,2.94,1037,50
양품,A679624,2공장,Y87261,2025-09-01,C,2.95,1038,50
양품,A679634,2공장,Y87262,2025-09-01,C,2.95,1037,50
양품,A679644,2공장,Y87263,2025-09-01,C,2.95,1037,50
양품,A679654,2공장,Y87264,2025-09-01,C,2.94,1037,50
양품,A679664,2공장,Y87265,2025-09-01,C,2.96,1038,50
양품,A679674,2공장,Y87266,2025-09-01,C,2.92,1037,50
양품,A679684,2공장,Y87267,2025-09-01,C,2.95,1036,50
양품,A679694,2공장,Y87268,2025-09-01,C,2.95,1038,49.4
양품,A679814,1공장,C92396,2025-09-02,D,3.88,1241,32.4
양품,A679864,1공장,C92398,2025-09-02,D,2.9,1221,29
양품,A680254,1공장,C92404,2025-09-02,A,5.72,1020,27.8
양품,A680264,1공장,A27365,2025-09-02,C,3.86,1037,40.1
양품,A680374,2공장,Y87309,2025-09-01,D,3.43,1038,43
양품,A680384,2공장,Y87310,2025-09-01,D,3.44,1039,43
양품,A680394,2공장,Y87311,2025-09-01,D,3.43,1040,43
양품,A680484,1공장,A27366,2025-09-02,C,3.85,1040,39
양품,A680494,1공장,A27367,2025-09-02,A,3.87,1037,39.7
양품,A680504,1공장,A27368,2025-09-02,A,3.89,1038,40.2
양품,A680514,1공장,A27369,2025-09-02,A,3.88,1038,41.3
양품,A680524,1공장,A27370,2025-09-02,A,3.87,1038,40.8
양품,A680534,1공장,A27364,2025-09-02,C,3.9,1037,40.6
양품,A680574,2공장,Y87312,2025-09-01,D,3.44,1039,42.8
양품,A680594,2공장,Y87313,2025-09-01,D,3.45,1038,42
양품,A680604,2공장,Y87314,2025-09-01,D,3.45,1038,42
양품,A680614,2공장,Y87315,2025-09-01,A,3.4,1040,40.4
양품,A680624,2공장,Y87379,2025-09-02,A,2.87,1039,45.9
양품,A680634,2공장,Y87295,2025-09-01,D,2.95,1040,47.2
양품,A680644,2공장,Y87296,2025-09-01,D,2.95,1040,49.9
양품,A680654,2공장,Y87297,2025-09-01,D,2.97,1038,50
양품,A680664,2공장,Y87380,2025-09-02,A,2.74,1040,50
양품,A680694,2공장,Y87300,2025-09-01,D,2.95,1040,50
양품,A680704,2공장,Y87301,2025-09-01,D,2.96,1039,50
양품,A680714,2공장,Y87302,2025-09-01,D,2.96,1038,50
양품,A680724,2공장,Y87303,2025-09-01,D,2.95,1040,50
양품,A680734,2공장,Y87381,2025-09-02,A,2.95,1037,42.57
양품,A680754,2공장,Y87304,2025-09-01,D,2.95,1040,50
양품,A680784,2공장,Y87305,2025-09-01,D,2.93,1040,50
양품,A680794,2공장,Y87306,2025-09-01,D,2.95,1039,50
양품,A680804,2공장,Y87307,2025-09-01,D,2.94,1040,50
양품,A680814,2공장,Y87308,2025-09-01,D,2.95,1040,49.9
