sm_plant,charge_id,steel_grade,steel_usage,delta_ferrite,ingre_cr,ingre_ni,ingre_s,cast_date,cc_gubun,tundish_temp,mlac_ratio,slab_no,slab_gubun,slab_grind
1공장,CH86464,C13,RJ1,72,18.26,8.1,0.02,2025-06-28,1연주,1484,100,311,C,MISS
1공장,CH86464,C13,RJ1,72,18.26,8.1,0.02,2025-06-28,2연주,1484,100,111,C,MISS
1공장,CH86464,C13,RJ1,72,18.26,8.1,0.02,2025-06-28,2연주,1484,100,211,C,MISS
1공장,CH86464,C13,RJ1,72,18.26,8.1,0.02,2025-06-28,2연주,1484,100,411,M,MISS
1공장,CH86464,C13,RJ1,72,18.26,8.1,0.02,2025-06-28,2연주,1484,100,511,C,MISS
1공장,CH86465,C13,Other,75,18.27,8.16,0.06,2025-06-28,2연주,1483,99.2,211,C,MISS
1공장,CH86465,C13,RJ1,75,18.27,8.16,0.06,2025-06-28,2연주,1483,99.2,111,C,MISS
1공장,CH86465,C13,RJ1,75,18.27,8.16,0.06,2025-06-28,2연주,1483,99.2,311,C,MISS
1공장,CH86471,C12,RJ2,71,18.29,8.57,0.02,2025-06-28,2연주,1480,100,211,C,HSHS
1공장,CH86471,C12,RJ2,71,18.29,8.57,0.02,2025-06-28,2연주,1480,100,311,C,MISS
1공장,CH86471,C12,RJ2,71,18.29,8.57,0.02,2025-06-28,2연주,1480,100,411,C,MISS
1공장,CH86471,C12,RJ2,71,18.29,8.57,0.02,2025-06-28,2연주,1480,100,511,C,MISS
1공장,CH86471,C12,RJ2,71,18.29,8.57,0.02,2025-06-28,2연주,1480,100,611,M,MISS
1공장,CH86472,C12,RJ2,69,18.33,8.58,0.02,2025-06-28,2연주,1484,100,111,C,MISS
1공장,CH86472,C12,RJ2,69,18.33,8.58,0.02,2025-06-28,2연주,1484,100,211,C,MISS
1공장,CH86472,C12,RJ2,69,18.33,8.58,0.02,2025-06-28,2연주,1484,100,311,C,MISS
1공장,CH86472,C12,RJ2,69,18.33,8.58,0.02,2025-06-28,2연주,1484,100,411,C,MISS
1공장,CH86472,C12,RJ2,69,18.33,8.58,0.02,2025-06-28,2연주,1484,100,511,M,MISS
1공장,CH86473,C12,RJ2,74,18.28,8.58,0.01,2025-06-28,2연주,1485,100,111,C,MISS
1공장,CH86473,C12,RJ2,74,18.28,8.58,0.01,2025-06-28,2연주,1485,100,411,C,MISS
1공장,CH86473,C12,RJ2,74,18.28,8.58,0.01,2025-06-28,2연주,1485,100,511,M,MISS
1공장,CH86474,C12,RJ2,73,18.32,8.54,0.04,2025-06-28,1연주,1490,100,511,M,MISS
1공장,CH86474,C12,RJ2,73,18.32,8.54,0.04,2025-06-28,2연주,1490,100,111,C,MISS
1공장,CH86474,C12,RJ2,73,18.32,8.54,0.04,2025-06-28,2연주,1490,100,211,C,MISS
1공장,CH86474,C12,RJ2,73,18.32,8.54,0.04,2025-06-28,2연주,1490,100,311,C,MISS
1공장,CH86474,C12,RJ2,73,18.32,8.54,0.04,2025-06-28,2연주,1490,100,411,C,MISS
1공장,CH86475,C12,RJ2,71,18.21,8.51,0.03,2025-06-28,1연주,1491,100,111,C,MISS
1공장,CH86475,C12,RJ2,71,18.21,8.51,0.03,2025-06-28,1연주,1491,100,211,C,MISS
1공장,CH86475,C12,RJ2,71,18.21,8.51,0.03,2025-06-28,1연주,1491,100,311,C,MISS
1공장,CH86475,C12,RJ2,71,18.21,8.51,0.03,2025-06-28,1연주,1491,100,411,C,MISS
1공장,CH86475,C12,RJ2,71,18.21,8.51,0.03,2025-06-28,2연주,1491,100,511,M,MISS
1공장,CH86475,C12,RJ2,71,18.21,8.51,0.03,2025-06-28,2연주,1491,100,611,C,MISS
1공장,CH86476,C12,RJ2,62,18.36,8.58,0.02,2025-06-28,2연주,1475,100,111,C,MISS
1공장,CH86476,C12,RJ2,62,18.36,8.58,0.02,2025-06-28,2연주,1475,100,211,C,MISS
1공장,CH86476,C12,RJ2,62,18.36,8.58,0.02,2025-06-28,2연주,1475,100,311,C,MISS
1공장,CH86476,C12,RJ2,62,18.36,8.58,0.02,2025-06-28,2연주,1475,100,411,C,MISS
1공장,CH86476,C12,RJ2,62,18.36,8.58,0.02,2025-06-28,2연주,1475,100,511,M,MISS
1공장,CH86477,C12,RJ2,74,18.5,8.59,0.05,2025-06-28,2연주,1493,100,111,C,MISS
1공장,CH86477,C12,RJ2,74,18.5,8.59,0.05,2025-06-28,2연주,1493,100,211,C,MISS
1공장,CH86477,C12,RJ2,74,18.5,8.59,0.05,2025-06-28,2연주,1493,100,311,C,MISS
1공장,CH86477,C12,RJ2,74,18.5,8.59,0.05,2025-06-28,2연주,1493,100,411,C,MISS
1공장,CH86477,C12,RJ2,74,18.5,8.59,0.05,2025-06-28,2연주,1493,100,511,M,MISS
1공장,CH86477,C12,RJ2,74,18.5,8.59,0.05,2025-06-28,2연주,1493,100,611,C,MISS
1공장,CH86478,C12,RJ2,72,18.41,8.57,0.02,2025-06-28,2연주,1488,99.6,111,C,MISS
1공장,CH86478,C12,RJ2,72,18.41,8.57,0.02,2025-06-28,2연주,1488,99.6,211,C,MISS
1공장,CH86478,C12,RJ2,72,18.41,8.57,0.02,2025-06-28,2연주,1488,99.6,311,C,MISS
1공장,CH86478,C12,RJ2,72,18.41,8.57,0.02,2025-06-28,2연주,1488,99.6,411,C,MISS
1공장,CH86479,C12,RJ2,72,18.42,8.54,0.02,2025-06-28,2연주,1486,100,211,C,HSHS
1공장,CH86479,C12,RJ2,72,18.42,8.54,0.02,2025-06-28,2연주,1486,100,311,C,MISS
1공장,CH86479,C12,RJ2,72,18.42,8.54,0.02,2025-06-28,2연주,1486,100,411,C,MISS
1공장,CH86479,C12,RJ2,72,18.42,8.54,0.02,2025-06-28,2연주,1486,100,511,M,MISS
1공장,CH86480,C12,RJ2,72,18.29,8.51,0.02,2025-06-28,2연주,1495,100,211,C,MISS
1공장,CH86480,C12,RJ2,72,18.29,8.51,0.02,2025-06-28,2연주,1495,100,311,C,MISS
1공장,CH86480,C12,RJ2,72,18.29,8.51,0.02,2025-06-28,2연주,1495,100,411,C,MISS
1공장,CH86480,C12,RJ2,72,18.29,8.51,0.02,2025-06-28,2연주,1495,100,511,C,MISS
1공장,CH86481,C12,RJ2,64,18.2,8.57,0.04,2025-06-29,2연주,1486,100,111,M,MISS
1공장,CH86481,C12,RJ2,64,18.2,8.57,0.04,2025-06-29,2연주,1486,100,211,C,MISS
1공장,CH86481,C12,RJ2,64,18.2,8.57,0.04,2025-06-29,2연주,1486,100,311,C,MISS
1공장,CH86481,C12,RJ2,64,18.2,8.57,0.04,2025-06-29,2연주,1486,100,411,C,MISS
1공장,CH86481,C12,RJ2,64,18.2,8.57,0.04,2025-06-29,2연주,1486,100,511,C,MISS
1공장,CH86481,C12,RJ2,64,18.2,8.57,0.04,2025-06-29,2연주,1486,100,611,M,MISS
1공장,CH86482,C12,RJ2,68,18.27,8.56,0.02,2025-06-29,2연주,1484,100,111,C,MISS
1공장,CH86482,C12,RJ2,68,18.27,8.56,0.02,2025-06-29,2연주,1484,100,211,C,MISS
1공장,CH86482,C12,RJ2,68,18.27,8.56,0.02,2025-06-29,2연주,1484,100,311,C,MISS
1공장,CH86482,C12,RJ2,68,18.27,8.56,0.02,2025-06-29,2연주,1484,100,411,C,MISS
1공장,CH86482,C12,RJ2,68,18.27,8.56,0.02,2025-06-29,2연주,1484,100,511,M,MISS
1공장,CH86483,C12,RJ2,68,18.29,8.59,0.04,2025-06-29,2연주,1486,100,111,C,MISS
1공장,CH86483,C12,RJ2,68,18.29,8.59,0.04,2025-06-29,2연주,1486,100,211,C,MISS
1공장,CH86483,C12,RJ2,68,18.29,8.59,0.04,2025-06-29,2연주,1486,100,311,C,MISS
1공장,CH86483,C12,RJ2,68,18.29,8.59,0.04,2025-06-29,2연주,1486,100,411,C,MISS
1공장,CH86483,C12,RJ2,68,18.29,8.59,0.04,2025-06-29,2연주,1486,100,511,M,MISS
1공장,CH86484,C12,RJ2,69,18.37,8.59,0.03,2025-06-29,2연주,1492,100,111,C,MISS
1공장,CH86484,C12,RJ2,69,18.37,8.59,0.03,2025-06-29,2연주,1492,100,211,C,MISS
1공장,CH86484,C12,RJ2,69,18.37,8.59,0.03,2025-06-29,2연주,1492,100,311,C,MISS
1공장,CH86484,C12,RJ2,69,18.37,8.59,0.03,2025-06-29,2연주,1492,100,411,C,MISS
1공장,CH86484,C12,RJ2,69,18.37,8.59,0.03,2025-06-29,2연주,1492,100,511,C,MISS
1공장,CH86484,C12,RJ2,69,18.37,8.59,0.03,2025-06-29,2연주,1492,100,611,M,MISS
1공장,CH86485,C12,RJ2,70,18.29,8.57,0.02,2025-06-29,2연주,1486,100,111,C,MISS
1공장,CH86485,C12,RJ2,70,18.29,8.57,0.02,2025-06-29,2연주,1486,100,211,C,MISS
1공장,CH86485,C12,RJ2,70,18.29,8.57,0.02,2025-06-29,2연주,1486,100,311,C,MISS
1공장,CH86485,C12,RJ2,70,18.29,8.57,0.02,2025-06-29,2연주,1486,100,411,C,MISS
1공장,CH86485,C12,RJ2,70,18.29,8.57,0.02,2025-06-29,2연주,1486,100,511,C,MISS
1공장,CH86486,C12,RJ2,72,18.23,8.57,0.03,2025-06-29,1연주,1487,99.6,111,M,MISS
1공장,CH86486,C12,RJ2,72,18.23,8.57,0.03,2025-06-29,1연주,1487,99.6,211,C,MISS
1공장,CH86486,C12,RJ2,72,18.23,8.57,0.03,2025-06-29,1연주,1487,99.6,311,C,MISS
1공장,CH86486,C12,RJ2,72,18.23,8.57,0.03,2025-06-29,1연주,1487,99.6,411,C,MISS
1공장,CH86486,C12,RJ2,72,18.23,8.57,0.03,2025-06-29,1연주,1487,99.6,511,C,MISS
1공장,CH86487,C13,RZ1,72,18.34,8.15,0.03,2025-06-29,1연주,1486,100,211,C,HSHS
1공장,CH86488,C13,RJ1,72,18.3,8.14,0.02,2025-06-29,2연주,1490,100,111,C,MISS
1공장,CH86489,C13,RJ1,75,18.39,8.22,0.02,2025-06-29,2연주,1487,100,311,C,MISS
1공장,CH86489,C13,RJ1,75,18.39,8.22,0.02,2025-06-29,2연주,1487,100,411,C,MISS
1공장,CH86489,C13,RJ1,75,18.39,8.22,0.02,2025-06-29,2연주,1487,100,511,M,MISS
1공장,CH86489,C13,RZ1,75,18.39,8.22,0.02,2025-06-29,2연주,1487,100,611,C,MISS
1공장,CH86490,C13,RJ1,75,18.27,8.16,0.03,2025-06-29,2연주,1487,100,311,C,MISS
1공장,CH86490,C13,RJ1,75,18.27,8.16,0.03,2025-06-29,2연주,1487,100,511,M,MISS
1공장,CH86490,C13,RJ1,75,18.27,8.16,0.03,2025-06-29,2연주,1487,100,611,C,MISS
1공장,CH86490,C13,RZ1,75,18.27,8.16,0.03,2025-06-29,2연주,1487,100,211,C,MISS
1공장,CH86490,C13,RZ1,75,18.27,8.16,0.03,2025-06-29,2연주,1487,100,411,C,MISS
1공장,CH86491,C13,RJ1,72,18.24,8.14,0.04,2025-06-29,1연주,1487,100,311,C,MISS
1공장,CH86493,C13,RJ1,71,18.21,8.14,0.02,2025-06-29,2연주,1492,100,511,C,MISS
1공장,CH86493,C13,RZ1,71,18.21,8.14,0.02,2025-06-29,2연주,1492,100,111,C,MISS
1공장,CH86494,C13,RJ1,72,18.2,8.16,0.03,2025-06-29,2연주,1493,99.6,111,C,MISS
1공장,CH86494,C13,RJ1,72,18.2,8.16,0.03,2025-06-29,2연주,1493,99.6,211,C,MISS
1공장,CH86495,C13,RJ1,83,18.49,8.1,0.02,2025-06-29,2연주,1493,100,211,C,HSHS
